state_name,state_fips_code,county_fips_code,county_name,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop
TEXAS,48,405,SAN AUGUSTINE,8837,235,1006,794,176,3066
TEXAS,48,407,SAN JACINTO,7172,27,827,756,98,3765
TEXAS,48,409,SAN PATRICIO,35842,1318,5609,1615,1402,717
TEXAS,48,411,SAN SABA,8666,707,886,973,100,69
TEXAS,48,413,SCHLEICHER,2852,307,371,205,54,100
TEXAS,48,415,SCURRY,22779,562,2926,927,484,342
TEXAS,48,417,SHACKELFORD,5001,344,491,462,68,140
TEXAS,48,419,SHELBY,23479,873,2533,2258,400,5987
TEXAS,48,421,SHERMAN,2443,85,292,124,46,2
TEXAS,48,423,SMITH,74701,5799,8290,3236,2026,22336
TEXAS,48,425,SOMERVELL,2542,143,226,347,56,3
TEXAS,48,427,STARR,13948,176,1969,697,558,14
TEXAS,48,429,STEPHENS,10597,731,978,967,174,360
TEXAS,48,431,STERLING,1282,232,160,91,24,13
TEXAS,48,433,STONEWALL,3679,139,416,294,48,103
TEXAS,48,435,SUTTON,3746,506,520,183,96,34
TEXAS,48,437,SWISHER,8249,380,986,548,304,107
TEXAS,48,439,TARRANT,361253,39060,40120,22907,13360,39738
TEXAS,48,441,TAYLOR,63370,5717,6657,4369,2814,2598
TEXAS,48,443,TERRELL,3189,190,403,149,52,13
TEXAS,48,445,TERRY,13107,342,1687,630,518,380
TEXAS,48,447,THROCKMORTON,3618,308,334,371,40,0
TEXAS,48,449,TITUS,17302,691,1784,1430,296,3201
TEXAS,48,451,TOM GREEN,58929,5900,6947,3661,1708,3005
TEXAS,48,453,TRAVIS,160980,17796,17699,10531,5536,22698
TEXAS,48,455,TRINITY,10040,455,987,1111,108,2691
TEXAS,48,457,TYLER,11292,228,1197,1031,182,2236
TEXAS,48,459,UPSHUR,20822,428,2222,1993,408,6018
TEXAS,48,461,UPTON,5307,240,699,150,150,207
TEXAS,48,463,UVALDE,16015,1269,2137,1189,430,192
TEXAS,48,465,VAL VERDE,16635,1253,2196,980,992,366
TEXAS,48,467,VAN ZANDT,22593,1033,2132,2353,322,1559
TEXAS,48,469,VICTORIA,31241,2355,3995,1780,1242,3093
TEXAS,48,471,WALKER,20163,766,1853,1516,316,7501
TEXAS,48,473,WALLER,11961,376,1151,977,222,6327
TEXAS,48,475,WARD,13346,543,1803,433,416,320
TEXAS,48,477,WASHINGTON,20542,1966,1876,2313,312,7005
TEXAS,48,479,WEBB,56141,2061,8040,2916,2720,112
TEXAS,48,481,WHARTON,36077,1711,4369,2449,926,7865
TEXAS,48,483,WHEELER,10317,694,1126,796,170,299
TEXAS,48,485,WICHITA,98493,9977,9908,5688,3290,6304
TEXAS,48,487,WILBARGER,20552,1406,2158,1482,364,1767
TEXAS,48,489,WILLACY,20920,232,3339,760,728,126
TEXAS,48,491,WILLIAMSON,38853,2672,4132,3722,686,5867
TEXAS,48,493,WILSON,14672,1073,1805,1273,294,323
TEXAS,48,495,WINKLER,10064,258,1317,223,368,181
TEXAS,48,497,WISE,16141,830,1469,1919,366,145
TEXAS,48,499,WOOD,21308,915,2149,1981,240,3132
TEXAS,48,501,YOAKUM,4339,37,590,131,196,13
TEXAS,48,503,YOUNG,16810,1208,1690,1568,276,151
TEXAS,48,505,ZAPATA,4405,6,569,243,114,0
TEXAS,48,507,ZAVALA,11201,289,1734,541,368,101
UTAH,49,001,BEAVER,4856,501,630,300,78,5
UTAH,49,003,BOX ELDER,19734,1802,2692,1284,836,750
UTAH,49,005,CACHE,33536,3433,4389,2259,1124,67
UTAH,49,007,CARBON,24901,1253,3595,923,470,249
UTAH,49,009,DAGGETT,364,0,35,28,38,0
UTAH,49,011,DAVIS,30867,1790,4955,1369,2130,803
UTAH,49,013,DUCHESNE,8134,228,1158,384,208,228
UTAH,49,015,EMERY,6304,268,803,408,146,19
UTAH,49,017,GARFIELD,4151,158,582,219,82,0
UTAH,49,019,GRAND,1903,107,247,142,224,6
UTAH,49,021,IRON,9642,889,1384,495,274,96
UTAH,49,023,JUAB,5981,658,775,454,104,60
UTAH,49,025,KANE,2299,111,303,133,86,11
UTAH,49,027,MILLARD,9387,261,1336,560,196,56
UTAH,49,029,MORGAN,2519,250,299,186,64,3
UTAH,49,031,PIUTE,1911,47,249,104,22,21
UTAH,49,033,RICH,1673,97,230,109,38,0
UTAH,49,035,SALT LAKE,274895,39339,35724,18585,11476,3849
UTAH,49,037,SAN JUAN,5315,136,912,201,356,1812
UTAH,49,039,SANPETE,13891,1341,1643,1331,240,42
UTAH,49,041,SEVIER,12072,948,1701,799,246,60
UTAH,49,043,SUMMIT,6745,801,811,450,156,13
UTAH,49,045,TOOELE,14636,936,2241,619,502,234
UTAH,49,047,UINTAH,10300,435,1460,512,368,1082
UTAH,49,049,UTAH,81912,5554,11221,4401,3256,328
UTAH,49,051,WASATCH,5574,500,707,343,164,0
UTAH,49,053,WASHINGTON,9836,703,1420,675,230,79
UTAH,49,055,WAYNE,2205,0,343,86,44,2
UTAH,49,057,WEBER,83319,10845,11462,5059,3150,2000
VERMONT,50,001,ADDISON,19442,2000,2180,1979,446,39
VERMONT,50,003,BENNINGTON,24115,3331,2509,2674,622,48
VERMONT,50,005,CALEDONIA,24049,3312,2709,2841,520,48
VERMONT,50,007,CHITTENDEN,62570,7535,7374,5184,2080,125
VERMONT,50,009,ESSEX,6257,555,735,660,160,6
VERMONT,50,011,FRANKLIN,29894,3859,3500,3002,778,30
VERMONT,50,013,GRAND ISLE,3406,398,369,347,90,0
VERMONT,50,015,LAMOILLE,11388,1178,1373,1265,274,11
VERMONT,50,017,ORANGE,17027,2236,2077,1976,322,17
VERMONT,50,019,ORLEANS,21190,2148,2563,2199,580,21
VERMONT,50,021,RUTLAND,45905,6145,4795,5182,1004,92
VERMONT,50,023,WASHINGTON,42870,5785,4435,4279,970,86
VERMONT,50,025,WINDHAM,28749,4473,2814,3668,654,29
VERMONT,50,027,WINDSOR,40885,6667,4508,4278,908,41
VIRGINA,51,001,ACCOMACK,33832,1524,3309,3298,602,11571
VIRGINA,51,003,ALBEMARLE,26662,232,2792,2123,646,4959
VIRGINA,51,005,ALLEGHANY,23139,1298,2619,1343,254,1921
VIRGINA,51,007,AMELIA,7908,152,934,752,184,3946
VIRGINA,51,009,AMHERST,20332,199,2115,1503,494,5673
VIRGINA,51,011,APPOMATTOX,8764,133,946,796,196,2165
VIRGINA,51,013,ARLINGTON,135449,18453,17195,5409,4102,6637
VIRGINA,51,015,AUGUSTA,34154,2595,3805,2771,792,1742
VIRGINA,51,017,BATH,6296,1040,640,546,122,661
VIRGINA,51,019,BEDFORD,29627,881,3308,2841,638,5629
VIRGINA,51,021,BLAND,6436,76,768,421,72,129
VIRGINA,51,023,BOTETOURT,15766,637,1737,1336,326,1592
VIRGINA,51,025,BRUNSWICK,20136,350,2474,1313,344,11639
VIRGINA,51,027,BUCHANAN,35748,137,5865,1086,1068,0
VIRGINA,51,029,BUCKINGHAM,12288,119,1522,1105,256,5259
VIRGINA,51,031,CAMPBELL,28877,463,3464,2004,808,6844
VIRGINA,51,033,CAROLINE,12471,363,1539,1082,270,6410
VIRGINA,51,035,CARROLL,26695,1553,3177,1973,394,400
VIRGINA,51,036,CHARLES CITY,4676,60,644,318,162,3788
VIRGINA,51,037,CHARLOTTE,14057,163,1541,1102,306,5749
VIRGINA,51,041,CHESTERFIELD,40400,341,5176,2064,1738,8444
VIRGINA,51,043,CLARKE,7074,707,766,626,192,1217
VIRGINA,51,045,CRAIG,3452,204,388,329,68,17
VIRGINA,51,047,CULPEPER,13242,1159,1388,1291,338,3695
VIRGINA,51,049,CUMBERLAND,7252,54,902,658,120,4039
VIRGINA,51,051,DICKENSON,23393,74,3658,896,504,328
VIRGINA,51,053,DINWIDDIE,18839,199,1847,1704,464,12170
VIRGINA,51,055,ELIZABETH CITY,0,231,7341,2241,0,0
VIRGINA,51,057,ESSEX,6530,225,711,620,146,3010
VIRGINA,51,059,FAIRFAX,98557,5396,14495,3560,6448,9856
VIRGINA,51,061,FAUQUIER,21248,1385,2383,1861,546,5588
VIRGINA,51,063,FLOYD,11351,1373,1180,1060,188,488
VIRGINA,51,065,FLUVANNA,7121,180,779,754,168,2499
VIRGINA,51,067,FRANKLIN,24560,825,2952,1882,558,3586
VIRGINA,51,069,FREDERICK,17537,448,2109,1388,468,386
VIRGINA,51,071,GILES,18956,922,2530,1012,296,474
VIRGINA,51,073,GLOUCESTER,10343,380,1029,1067,266,3237
VIRGINA,51,075,GOOCHLAND,8934,128,930,723,188,4467
VIRGINA,51,077,GRAYSON,21379,403,2335,1690,278,941
VIRGINA,51,079,GREENE,4745,92,541,469,120,641
VIRGINA,51,081,GREENSVILLE,16319,496,2289,866,318,9677
VIRGINA,51,083,HALIFAX,41442,897,5159,2674,774,18234
VIRGINA,51,085,HANOVER,21985,860,2347,1729,640,6771
VIRGINA,51,087,HENRICO,57340,652,7828,2858,2910,5677
VIRGINA,51,089,HENRY,31219,274,4038,1416,1058,7555
VIRGINA,51,091,HIGHLAND,4069,423,388,478,58,118
VIRGINA,51,093,ISLE OF WIGHT,14906,592,1759,982,412,7736
VIRGINA,51,095,JAMES CITY,6317,35,766,426,340,2937
VIRGINA,51,097,KING AND QUEEN,6299,31,643,616,112,3389
VIRGINA,51,099,KING GEORGE,6710,27,818,468,194,1839
VIRGINA,51,101,KING WILLIAM,7589,457,875,632,162,3499
VIRGINA,51,103,LANCASTER,8640,335,922,767,182,3560
VIRGINA,51,105,LEE,36106,493,4726,2083,440,397
VIRGINA,51,107,LOUDOUN,21147,1745,2428,1987,566,3976
VIRGINA,51,109,LOUISA,12826,385,1409,1360,348,5105
VIRGINA,51,111,LUNENBERG,14116,394,1629,1049,298,6197
VIRGINA,51,113,MADISON,8273,283,909,874,172,1911
VIRGINA,51,115,MATHEWS,7148,195,539,1054,116,1780
VIRGINA,51,117,MECKLENBURG,33497,732,4244,1988,708,16581
VIRGINA,51,119,MIDDLESEX,6715,152,654,787,112,2814
VIRGINA,51,121,MONTGOMERY,29780,1605,3141,1734,748,1578
VIRGINA,51,123,NANSEMOND,25238,154,3108,1568,828,16480
VIRGINA,51,125,NELSON,14042,280,1461,1297,262,3791
VIRGINA,51,127,NEW KENT,3995,77,459,311,104,2157
VIRGINA,51,129,NORFOLK,99937,340,15346,3121,1262,16290
VIRGINA,51,131,NORTHAMPTON,17300,750,1828,1566,408,9256
VIRGINA,51,133,NORTHUMBERLAND,10012,288,1021,951,192,4085
VIRGINA,51,135,NOTTOWAY,15479,817,1656,1232,290,6795
VIRGINA,51,137,ORANGE,12755,1155,1356,1288,342,3406
VIRGINA,51,139,PAGE,15152,1026,1613,1323,336,561
VIRGINA,51,141,PATRICK,15642,216,1834,1243,308,1314
VIRGINA,51,143,PITTSYLVANIA,66096,579,8353,3603,1396,20424
VIRGINA,51,145,POWHATAN,5556,80,618,550,130,2422
VIRGINA,51,147,PRINCE EDWARD,15398,683,1566,1297,320,6868
VIRGINA,51,149,PRINCE GEORGE,19679,14,2016,664,516,5963
VIRGINA,51,153,PRINCE WILLIAM,22612,1184,5124,2052,1812,2691
VIRGINA,51,154,PRINCESS ANNE,42277,1535,2957,1279,2230,9935
VIRGINA,51,155,PULASKI,27758,1465,3420,1683,568,2082
VIRGINA,51,157,RAPPAHANNOCK,6112,200,642,577,126,1082
VIRGINA,51,159,RICHMOND,6189,373,640,485,150,2129
VIRGINA,51,161,ROANOKE,41486,1180,4298,2717,1276,3526
VIRGINA,51,163,ROCKBRIDGE,23359,1553,2423,1739,506,2009
VIRGINA,51,165,ROCKINGHAM,35079,2767,4030,2939,994,667
VIRGINA,51,167,RUSSELL,26818,450,3431,1660,592,670
VIRGINA,51,169,SCOTT,27640,248,3390,1831,526,276
VIRGINA,51,171,SHENANDOAH,21169,1676,2177,2114,420,381
VIRGINA,51,173,SMYTH,30187,1272,3521,2070,692,483
VIRGINA,51,175,SOUTHAMPTON,26522,894,3334,1520,750,16152
VIRGINA,51,177,SPOTSYLVANIA,11920,114,1401,898,286,2849
VIRGINA,51,179,STAFFORD,11902,98,1633,830,506,1535
VIRGINA,51,181,SURRY,6220,202,772,589,148,3968
VIRGINA,51,183,SUSSEX,12785,359,1650,817,382,8387
VIRGINA,51,185,TAZEWELL,47512,1379,6267,2410,1074,2898
VIRGINA,51,187,WARREN,14801,949,1775,952,292,1184
VIRGINA,51,189,WARWICK,0,145,5420,978,0,0
VIRGINA,51,191,WASHINGTON,37536,1565,4388,2682,832,1201
VIRGINA,51,193,WESTMORELAND,10148,86,1184,890,232,4617
VIRGINA,51,195,WISE,56336,1805,7627,2857,988,2366
VIRGINA,51,197,WYTHE,23327,1798,2697,1800,358,1096
VIRGINA,51,199,YORK,11750,464,1309,748,582,3078
VIRGINA,51,510,ALEXANDRIA CITY,61787,15400,7114,2991,2618,7662
VIRGINA,51,515,BEDFORD CITY,0,0,0,0,0,0
VIRGINA,51,520,BRISTOL CITY,15954,0,1715,954,334,1133
VIRGINA,51,530,BUENA VISTA CITY,5214,391,608,315,142,219
VIRGINA,51,540,CHARLOTTESVILLE CITY,25969,3941,2498,1907,894,4726
VIRGINA,51,550,CHESAPEAKE CITY,0,0,0,0,0,0
VIRGINA,51,560,CLIFTON FORGE CITY,5795,1186,552,585,88,1049
VIRGINA,51,570,COLONIAL HEIGHTS CITY,6077,0,692,340,202,12
VIRGINA,51,580,COVINGTON CITY,0,0,0,0,226,0
VIRGINA,51,590,DANVILLE CITY,35066,4173,3481,2351,978,10590
VIRGINA,51,595,EMPORIA CITY,0,0,0,0,0,0
VIRGINA,51,600,FAIRFAX CITY,0,0,0,0,0,0
VIRGINA,51,610,FALLS CHURCH CITY,7535,0,1245,362,312,136
VIRGINA,51,620,FRANKLIN CITY,0,0,0,0,0,0
VIRGINA,51,630,FREDERICKSBURG CITY,12158,1994,1088,852,302,1957
VIRGINA,51,640,GALAX CITY,0,0,0,0,112,0
VIRGINA,51,650,HAMPTON CITY,60994,3653,509,589,2520,13480
VIRGINA,51,660,HARRISONBURG CITY,10810,2501,1000,816,234,681
VIRGINA,51,670,HOPEWELL CITY,10219,1212,1180,513,452,1512
VIRGINA,51,678,LEXINGTON CITY,0,0,0,0,0,0
VIRGINA,51,680,LYNCHBURG CITY,47727,7063,4590,3868,1256,10500
VIRGINA,51,683,MANASSES CITY,0,0,0,0,0,0
VIRGINA,51,685,MANASSES PARK CITY,0,0,0,0,0,0
VIRGINA,51,690,MARTINSVILLE CITY,17251,1489,2007,739,458,5055
VIRGINA,51,700,NEWPORT NEWS CITY,42358,8677,4104,2491,3254,18299
VIRGINA,51,710,NORFOLK CITY,213513,26526,20936,10916,8554,63413
VIRGINA,51,720,NORTON CITY,0,0,0,0,96,0
VIRGINA,51,730,PETERSBURG CITY,35054,5310,3743,2502,1066,14793
VIRGINA,51,735,POQUOSON CITY,0,0,0,0,0,0
VIRGINA,51,740,PORTSMOUTH CITY,80039,8255,8133,4164,3040,30735
VIRGINA,51,750,RADFORD CITY,9026,1323,927,527,168,632
VIRGINA,51,760,RICHMOND CITY,230310,39152,19831,18467,4830,73008
VIRGINA,51,770,ROANOKE CITY,91921,14827,9167,6868,2028,14615
VIRGINA,51,775,SALEM CITY,0,0,0,0,0,0
VIRGINA,51,780,SOUTH BOSTON CITY,0,0,0,0,142,0
VIRGINA,51,785,SOUTH NORFOLK CITY,10434,0,1193,633,602,2400
VIRGINA,51,790,STAUNTON CITY,19927,2989,1664,2243,362,2172
VIRGINA,51,800,SUFFOLK CITY,12339,1932,1173,898,290,4528
VIRGINA,51,810,VIRGINIA BEACH CITY,0,0,0,0,288,0
VIRGINA,51,815,WARWICK CITY,39875,0,0,0,0,12441
VIRGINA,51,820,WAYNESBORO CITY,12357,0,1581,679,446,1013
VIRGINA,51,830,WILLIAMSBURG CITY,6735,710,340,752,108,876
VIRGINA,51,840,WINCHESTER CITY,13841,2784,1317,1226,318,1149
WASHINGTON,53,001,ADAMS,6584,823,720,525,276,40
WASHINGTON,53,003,ASOTIN,10878,1312,1200,1371,318,22
WASHINGTON,53,005,BENTON,51370,1224,6964,1712,1526,308
WASHINGTON,53,007,CHELAN,39301,5715,4412,3265,858,118
WASHINGTON,53,009,CLALLAM,26396,3022,3083,2037,696,977
WASHINGTON,53,011,CLARK,85307,6129,10251,6755,2042,1024
WASHINGTON,53,013,COLUMBIA,4860,817,497,577,68,5
WASHINGTON,53,015,COWLITZ,53369,4798,6723,3272,1366,213
WASHINGTON,53,017,DOUGLAS,10817,577,1341,712,244,54
WASHINGTON,53,019,FERRY,4096,114,478,368,86,815
WASHINGTON,53,021,FRANKLIN,13563,802,1810,691,532,1085
WASHINGTON,53,023,GARFIELD,3204,704,358,357,64,3
WASHINGTON,53,025,GRANT,24346,1132,3152,973,1440,609
WASHINGTON,53,027,GRAYS HARBOR,53644,6919,5807,5194,1178,697
WASHINGTON,53,029,ISLAND,11079,835,1420,1082,588,133
WASHINGTON,53,031,JEFFERSON,11618,1059,1452,888,198,325
WASHINGTON,53,033,KING,732992,120948,79082,66726,21468,30786
WASHINGTON,53,035,KITSAP,75724,8922,8452,5504,1756,2196
WASHINGTON,53,037,KITTITAS,22235,2594,2375,1981,438,133
WASHINGTON,53,039,KLICKITAT,12049,1260,1412,1076,316,277
WASHINGTON,53,041,LEWIS,43755,4429,4616,4898,784,131
WASHINGTON,53,043,LINCOLN,10970,1911,1217,1073,222,77
WASHINGTON,53,045,MASON,15022,1121,1700,1191,308,300
WASHINGTON,53,047,OKANOGAN,29131,1852,3667,2042,570,1515
WASHINGTON,53,049,PACIFIC,16558,1572,1762,1722,248,132
WASHINGTON,53,051,PEND OREILLE,7413,300,833,656,154,148
WASHINGTON,53,053,PIERCE,275876,31912,28813,23541,8030,8552
WASHINGTON,53,055,SAN JUAN,3245,559,330,409,28,16
WASHINGTON,53,057,SKAGIT,43273,6201,4271,4977,1034,519
WASHINGTON,53,059,SKAMANIA,4788,169,504,463,112,19
WASHINGTON,53,061,SNOHOMISH,111580,13120,12243,11606,3992,781
WASHINGTON,53,063,SPOKANE,221561,31412,23704,23228,6600,3102
WASHINGTON,53,065,STEVENS,18580,1257,1986,1925,388,650
WASHINGTON,53,067,THURSTON,44884,5961,5130,4191,1244,314
WASHINGTON,53,069,WAHKIAKUM,3835,484,408,373,62,8
WASHINGTON,53,071,WALLA WALLA,40135,5439,4062,3698,790,562
WASHINGTON,53,073,WHATCOM,66733,10994,7053,7468,1298,1068
WASHINGTON,53,075,WHITMAN,32469,5231,3335,2490,718,130
WASHINGTON,53,077,YAKIMA,135723,10875,16703,10388,3238,4886
WEST VIRGINIA,54,001,BARBOUR,19745,525,2300,1859,310,1125
WEST VIRGINIA,54,003,BERKELEY,30359,2508,3126,2681,722,1184
WEST VIRGINIA,54,005,BOONE,33173,706,4811,1479,598,564
WEST VIRGINIA,54,007,BRAXTON,18082,604,2110,1770,318,108
WEST VIRGINIA,54,009,BROOKE,26904,1907,2922,1774,630,565
WEST VIRGINIA,54,011,CABELL,108035,11948,10823,8260,2268,4537
WEST VIRGINIA,54,013,CALHOUN,10259,572,1251,894,180,10
WEST VIRGINIA,54,015,CLAY,14961,117,2150,878,294,60
WEST VIRGINIA,54,017,DODDRIDGE,9026,433,1007,993,108,0
WEST VIRGINIA,54,019,FAYETTE,82443,3094,10801,4109,1152,11377
WEST VIRGINIA,54,021,GILMER,9746,668,1061,905,144,19
WEST VIRGINIA,54,023,GRANT,8756,231,1101,744,206,245
WEST VIRGINIA,54,025,GREENBRIER,39295,1799,4735,2815,710,2004
WEST VIRGINIA,54,027,HAMPSHIRE,12577,797,1412,1192,240,126
WEST VIRGINIA,54,029,HANCOCK,34388,4623,3817,1894,968,1341
WEST VIRGINIA,54,031,HARDY,10032,282,1184,880,178,291
WEST VIRGINIA,54,033,HARRISON,85296,9218,9159,7061,1602,1621
WEST VIRGINIA,54,035,JACKSON,15299,1205,1622,1657,460,0
WEST VIRGINIA,54,037,JEFFERSON,17184,1059,2003,1592,424,2732
WEST VIRGINIA,54,039,KANAWHA,239629,22805,29142,12467,5862,15816
WEST VIRGINIA,54,041,LEWIS,21074,2015,1961,2692,340,63
WEST VIRGINIA,54,043,LINCOLN,22466,56,3027,1455,484,45
WEST VIRGINIA,54,045,LOGAN,77391,1765,11638,2525,1304,7275
WEST VIRGINIA,54,047,MC DOWELL,98887,1471,14211,3299,1758,24128
WEST VIRGINIA,54,049,MARION,71521,7457,7402,5688,1158,3505
WEST VIRGINIA,54,051,MARSHALL,36893,3141,3807,3232,750,332
WEST VIRGINIA,54,053,MASON,23537,1123,2704,2049,526,753
WEST VIRGINIA,54,055,MERCER,75013,4868,8681,4628,1408,8401
WEST VIRGINIA,54,057,MINERAL,22333,1514,2453,1780,472,670
WEST VIRGINIA,54,059,MINGO,47409,1134,7164,1986,942,2750
WEST VIRGINIA,54,061,MONONGALIA,60797,5311,6513,4215,1132,1459
WEST VIRGINIA,54,063,MONROE,13123,362,1432,1482,214,472
WEST VIRGINIA,54,065,MORGAN,8276,441,935,752,168,149
WEST VIRGINIA,54,067,NICHOLAS,27696,448,3847,1716,528,28
WEST VIRGINIA,54,069,OHIO,71672,10973,6590,7168,1430,2652
WEST VIRGINIA,54,071,PENDLETON,9313,350,1014,837,128,149
WEST VIRGINIA,54,073,PLEASANTS,6369,770,696,649,138,6
WEST VIRGINIA,54,075,POCAHONTAS,12480,489,1398,1103,186,636
WEST VIRGINIA,54,077,PRESTON,31399,1821,3929,2618,594,126
WEST VIRGINIA,54,079,PUTNAM,21021,757,2610,1464,396,21
WEST VIRGINIA,54,081,RALEIGH,96273,3199,12830,4099,1502,12612
WEST VIRGINIA,54,083,RANDOLPH,30558,1605,3572,2450,594,397
WEST VIRGINIA,54,085,RITCHIE,12535,1196,1295,1678,190,13
WEST VIRGINIA,54,087,ROANE,18408,1937,2027,1688,234,18
WEST VIRGINIA,54,089,SUMMERS,19183,1078,2126,1535,290,1036
WEST VIRGINIA,54,091,TAYLOR,18422,1882,1985,1727,210,700
WEST VIRGINIA,54,093,TUCKER,10600,269,1168,1025,166,42
WEST VIRGINIA,54,095,TYLER,10535,879,1086,1433,180,21
WEST VIRGINIA,54,097,UPSHUR,19242,915,2229,1957,350,96
WEST VIRGINIA,54,099,WAYNE,38696,600,4876,2627,758,39
WEST VIRGINIA,54,101,WEBSTER,17888,371,2616,1022,344,0
WEST VIRGINIA,54,103,WETZEL,20154,2116,2279,1910,460,40
WEST VIRGINIA,54,105,WIRT,5119,199,503,598,74,20
WEST VIRGINIA,54,107,WOOD,66540,8187,7275,6264,1942,665
WEST VIRGINIA,54,109,WYOMING,37540,532,5691,1271,750,2252
WISCONSIN,55,001,ADAMS,7906,512,771,909,146,47
WISCONSIN,55,003,ASHLAND,19461,1871,2200,2016,390,973
WISCONSIN,55,005,BARRON,34703,4548,4007,3300,782,69
WISCONSIN,55,007,BAYFIELD,13760,1142,1452,1652,224,619
WISCONSIN,55,009,BROWN,98314,13194,11992,7457,3692,983
WISCONSIN,55,011,BUFFALO,14719,2385,1691,1479,308,0
WISCONSIN,55,013,BURNETT,10236,1117,1104,1138,180,194
WISCONSIN,55,015,CALUMET,18840,1943,2378,1724,614,38
WISCONSIN,55,017,CHIPPEWA,42839,4118,5208,3728,1060,171
WISCONSIN,55,019,CLARK,32459,2559,3709,3357,750,97
WISCONSIN,55,021,COLUMBIA,34023,6084,3530,4176,802,34
WISCONSIN,55,023,CRAWFORD,17652,2109,2175,1637,358,18
WISCONSIN,55,025,DANE,169357,25231,17684,13490,6330,1016
WISCONSIN,55,027,DODGE,57611,6731,6144,5907,1390,230
WISCONSIN,55,029,DOOR,20870,2256,2358,2059,456,63
WISCONSIN,55,031,DOUGLAS,46715,7308,4706,4634,956,234
WISCONSIN,55,033,DUNN,27341,2749,3085,2764,526,55
WISCONSIN,55,035,EAU CLAIRE,54187,8351,6200,4587,1292,54
WISCONSIN,55,037,FLORENCE,3756,88,407,356,52,0
WISCONSIN,55,039,FOND DU LAC,67829,10932,7340,7313,1814,68
WISCONSIN,55,041,FOREST,9437,350,1169,866,156,377
WISCONSIN,55,043,GRANT,41460,7891,4778,4831,1192,41
WISCONSIN,55,045,GREEN,24172,4346,2689,2761,638,0
WISCONSIN,55,047,GREEN LAKE,14749,1924,1470,1774,322,0
WISCONSIN,55,049,IOWA,19610,3038,2209,2308,516,20
WISCONSIN,55,051,IRON,8714,499,847,757,168,0
WISCONSIN,55,053,JACKSON,16073,1783,1764,1807,318,402
WISCONSIN,55,055,JEFFERSON,43069,7505,4232,5152,1108,43
WISCONSIN,55,057,JUNEAU,18930,2287,2093,2133,396,189
WISCONSIN,55,059,KENOSHA,75238,10468,8215,5941,2772,301
WISCONSIN,55,061,KEWAUNEE,17366,2446,2052,1678,432,17
WISCONSIN,55,063,LA CROSSE,67587,10557,7467,5990,1602,203
WISCONSIN,55,065,LAFAYETTE,18137,2841,2098,1972,436,0
WISCONSIN,55,067,LANGLADE,21975,2034,2690,2032,514,44
WISCONSIN,55,069,LINCOLN,22235,2464,2384,2097,518,44
WISCONSIN,55,071,MANITOWOC,67159,10153,7522,5847,1776,67
WISCONSIN,55,073,MARATHON,80337,6783,9319,6234,2246,80
WISCONSIN,55,075,MARINETTE,35748,3080,3977,3395,752,71
WISCONSIN,55,077,MARQUETTE,8839,1207,805,1238,178,9
WISCONSIN,55,078,MENOMINEE,0,0,0,0,0,0
WISCONSIN,55,079,MILWAUKEE,871047,128647,86092,67443,26772,23518
WISCONSIN,55,081,MONROE,31378,3835,3631,3172,710,157
WISCONSIN,55,083,OCONTO,26238,1823,3044,2596,552,289
WISCONSIN,55,085,ONEIDA,20648,2448,2398,1812,582,41
WISCONSIN,55,087,OUTAGAMIE,81722,11049,10153,6310,3220,981
WISCONSIN,55,089,OZAUKEE,23361,2525,2782,1977,1014,0
WISCONSIN,55,091,PEPIN,7462,1081,830,801,196,0
WISCONSIN,55,093,PIERCE,21448,3184,2490,2401,554,21
WISCONSIN,55,095,POLK,24944,4055,2674,2613,512,374
WISCONSIN,55,097,PORTAGE,34858,3301,3832,3110,904,35
WISCONSIN,55,099,PRICE,16344,1398,1744,1701,310,16
WISCONSIN,55,101,RACINE,109585,17854,11977,9163,3848,1863
WISCONSIN,55,103,RICHLAND,19245,2235,2193,2012,388,19
WISCONSIN,55,105,ROCK,92778,15691,9839,8795,3044,1577
WISCONSIN,55,107,RUSK,16790,1113,2033,1618,356,17
WISCONSIN,55,109,ST CROIX,25905,3610,3030,2705,850,26
WISCONSIN,55,111,SAUK,38120,5461,4684,4121,768,114
WISCONSIN,55,113,SAWYER,10323,805,1051,1131,204,1084
WISCONSIN,55,115,SHAWANO,35249,2768,4013,3248,810,3208
WISCONSIN,55,117,SHEBOYGAN,80631,12896,8383,7570,1930,0
WISCONSIN,55,119,TAYLOR,18456,1363,2345,1630,474,0
WISCONSIN,55,121,TREMPEALEAU,23730,3945,2513,2718,448,24
WISCONSIN,55,123,VERNON,27906,6326,3041,3011,482,28
WISCONSIN,55,125,VILAS,9363,605,970,808,180,927
WISCONSIN,55,127,WALWORTH,41584,6855,4287,4871,1186,125
WISCONSIN,55,129,WASHBURN,11665,1118,1283,1282,198,35
WISCONSIN,55,131,WASHINGTON,33902,4211,3970,3117,1272,34
WISCONSIN,55,133,WAUKESHA,85901,10226,9817,6989,4338,258
WISCONSIN,55,135,WAUPACA,35056,5644,3541,4178,750,35
WISCONSIN,55,137,WAUSHARA,13920,1152,1324,1937,226,14
WISCONSIN,55,139,WINNEBAGO,91103,14613,9740,8693,2628,91
WISCONSIN,55,141,WOOD,50500,7615,6383,3888,1728,252
WYOMING,56,001,ALBANY,19055,2363,2133,983,576,171
